things_id,title,primary_url,other_urls,cluster,topic,proposed_skill,source_type,source_role,quality,actionability,dedupe_group,cluster_reason,second_pass_status,notes
XMJfCxTrF3tjRU6wiLTNb9,Solved by CSS: Donuts Scopes,https://css-tricks.com/solved-by-css-donuts-scopes/,,frontend-ui-07.md,css-scope-donut-scopes-style-containment-and-nested-content-boundaries,component-development,expert_article,secondary,high,medium,css-tricks-com-solved-by-css-donuts-scopes,CSS scoping/donut scope explainer.,secondary,"Secondary for component-development with design-system/baseline cross-references: useful @scope/donut-scope explainer for limiting parent component styles before nested content boundaries, but keep as support/context source and pair with current @scope docs before codifying rules."
JD5mWxmHNyBPhviZWeLCBG,Solved By Modern CSS: Section Layout,https://ishadeed.com/article/modern-css-section-layout/,,frontend-ui-07.md,content-aware-section-layout-has-container-style-queries-clamp-and-cqw,css-layout-responsive,expert_article,secondary,high,high,ishadeed-com-article-modern-css-section-layout,Modern CSS section layout guide.,primary,"Primary for css-layout-responsive with component-development cross-reference: modern section/card layout source combining Grid, :has(), quantity queries, clamp(), container query units, size/style queries, min-width fixes, and defensive handling of variable content counts."
Jny4ki2K9mpmHFq9VEJiMv,Solved With :has(): Vertical Spacing in Long-Form Text,https://css-tricks.com/solved-with-has-vertical-spacing-in-long-form-text/,,frontend-ui-07.md,long-form-typographic-spacing-has-where-and-content-rhythm,typography,expert_article,secondary,high,medium,css-tricks-com-solved-with-has-vertical-spacing-in-long-form-text,`:has()` vertical spacing article.,secondary,"Secondary for typography with editorial-ux cross-reference: practical :has()/:where() pattern for vertical rhythm in long-form/CMS content, structural spacing between headings, paragraphs, lists, first/last child handling, section grouping, and low specificity; useful as concrete CSS pattern rather than core typography/a11y source."
SBC11yteQ19ob6PX9re3S5,Spacer gifs,https://www.joshwcomeau.com/react/modern-spacer-gif/,,frontend-ui-07.md,spacing-primitives-spacer-components-margin-gap-and-design-token-caveats,component-development,expert_article,secondary,high,medium,www-joshwcomeau-com-react-modern-spacer-gif,Component spacing pattern article.,secondary,"Secondary for component-development with design-system cross-reference: useful spacing-primitive argument for component architectures and optical alignment, but React-specific and partially outdated around flex gap support; use as caveat/companion to the primary gap-vs-margin source."
9FdqY58HR6Cs8szghQTjVP,"SPAs, Shared Element Transitions, and Re-Evaluating Technology",https://css-tricks.com/spas-shared-element-transitions-and-re-evaluating-technology/,,frontend-ui-07.md,motion-and-transitions,motion-interaction,expert_article,secondary,high,medium,css-tricks-com-spas-shared-element-transitions-and-re-evaluating-technology,SPA tradeoffs and shared transitions article.,secondary,Use shared-element transition discussion as SPA/MPA motion tradeoff context.
PnctxHQnx7iW6p4LZBQixJ,Standardizing Focus Styles With CSS Custom Properties | CSS-Tricks - CSS-Tricks,https://css-tricks.com/standardizing-focus-styles-with-css-custom-properties/,,frontend-ui-07.md,focus-styles-visible-indicators-custom-properties-and-component-tokens,component-development,expert_article,secondary,high,medium,css-tricks-com-standardizing-focus-styles-with-css-custom-properties,Focus styles with CSS custom properties.,primary,"Primary for component-development with html-accessibility and design-system cross-references: visible focus indicators are required for interactive components; standardize outline, outline-offset, size/color/style custom properties, currentColor, max(2px, 0.08em), :focus-visible with :focus fallback, high-contrast and dark-mode considerations, and component-specific adjustments for buttons, links, inputs, textareas, and summary."
RiaEW3itKwtGR2GCnMwyhT,Start implementing view transitions on your websites today - Piccalilli,https://piccalil.li/blog/start-implementing-view-transitions-on-your-websites-today/?utm_source=the-index&utm_medium=newsletter,,frontend-ui-07.md,motion-and-transitions,motion-interaction,expert_article,secondary,high,high,piccalil-li-blog-start-implementing-view-transitions-on-your-websites-today-utm-,Practical View Transitions implementation article.,secondary,Use View Transitions implementation article as practical companion to official docs.
8FA4TdvRCtP23boNj8cir5,Storybook 10,https://storybook.js.org/blog/storybook-10/,,ai-visual-knowledge.md,testing-and-visual-regression,frontend-testing,official_docs,primary,high,medium,storybook-js-org-blog-storybook-10,Keep for future Storybook/testing reference.,unreviewed,auto-classified; review before skill edits
J4gWnH6zhLcfrzcEDKZUqM,Storybook Main configuration,https://storybook.js.org/docs/react/api/main-config?ref=storybookblog.ghost.io,,ai-visual-knowledge.md,testing-and-visual-regression,frontend-testing,official_docs,primary,high,high,storybook-js-org-docs-react-api-main-config-ref-storybookblog-ghost-io,Keep current Storybook main-config docs for a future tooling/testing pass.,unreviewed,auto-classified; review before skill edits
D8RHkqvhUFYNUdYB5iKKKt,Styling Tables the Modern CSS Way - Piccalilli,https://piccalil.li/blog/styling-tables-the-modern-css-way/?utm_source=the-index&utm_medium=newsletter,,frontend-ui-07.md,modern-table-styling-semantics-scroll-containers-and-accessible-responsive-overflow,responsive-design,expert_article,secondary,high,high,piccalil-li-blog-styling-tables-the-modern-css-way-utm-source-the-index-utm-medi,Modern CSS table styling guide.,primary,"Primary for responsive-design with html-accessibility/component-development cross-references: modern table styling starts with semantic table markup, captions/headers, readable alignment, and accessible overflow wrappers with focus styles and scroll cues rather than destroying table semantics."
ECUyfiaFbse2Wa8JtX6ZgK,Subgrid,https://piccalil.li/blog/a-handy-use-of-subgrid-to-enhance-a-simple-layout/?ref=main-rss-feed,,frontend-ui-07.md,subgrid-simple-layout-row-alignment-and-gap-inheritance-example,css-layout-responsive,expert_article,secondary,high,high,piccalil-li-blog-a-handy-use-of-subgrid-to-enhance-a-simple-layout-ref-main-rss-,Practical subgrid layout article.,secondary,Secondary for css-layout-responsive: concise practical subgrid example for aligning headings/summaries across responsive cards and understanding gap inheritance; useful companion to broader subgrid primary sources.
GeEhJHNGGvhjeJuMrZajg8,Subgrid ,https://www.joshwcomeau.com/css/subgrid/,,frontend-ui-07.md,css-subgrid-mental-model-semantic-nesting-new-layout-possibilities-and-gotchas,css-layout-responsive,expert_article,secondary,high,high,www-joshwcomeau-com-css-subgrid,Detailed CSS subgrid guide.,primary,"Primary for css-layout-responsive: current detailed subgrid guide covering semantic nested markup, extending parent grids through lists/figures, row/column inheritance, gotchas, fallback thinking, and when subgrid enables layouts that would otherwise require flattened DOM or brittle hacks."
PYxhJXgGc323sQFmAsbvx6,SVG Icons für Edge-Boilerblate testen,https://css-tricks.com/pretty-good-svg-icon-system/,,ai-visual-knowledge.md,testing-and-visual-regression,frontend-testing,expert_article,secondary,high,medium,css-tricks-com-pretty-good-svg-icon-system,CSS-Tricks SVG icon-system article supports icon delivery guidance.,unreviewed,auto-classified; review before skill edits
RFLZcQheZd1Q6c2QTBHMQT,SVG Inline,https://github.com/blog/2112-delivering-octicons-with-svg,,ai-visual-knowledge.md,typography-color-icons-and-media,design-system,article_or_reference,secondary,medium,medium,github-com-blog-2112-delivering-octicons-with-svg,GitHub Octicons post supports icon-font-to-SVG migration rationale.,secondary,Use SVG inline delivery source for icon-system and SVG-as-DOM tradeoffs.
3syzchS7pMkCg8ATjjBqtF,SVG Sprite Loading mit Webpack und React-Komponenten... evtl Ersatz für eigene Lösung?,http://varun.ca/icon-component/,,frontend-ui-07.md,typography-color-icons-and-media,design-system,article_or_reference,secondary,medium,high,varun-ca-icon-component,SVG icon component workflow article.,secondary,Use SVG sprite/component workflow source as icon delivery context with current tooling caveats.
3Yiw2X5Df8N3SW6c2rbGjD,Tailwind's @apply Feature is Better Than it Sounds | CSS-Tricks,https://css-tricks.com/tailwinds-apply-feature-is-better-than-it-sounds/,,frontend-ui-07.md,tailwind-apply-composition-escape-hatch-and-utility-css-caveats,build-tooling,expert_article,secondary,high,high,css-tricks-com-tailwinds-apply-feature-is-better-than-it-sounds,Tailwind `@apply` guide-like article.,secondary,"Secondary for build-tooling with design-system/component-development cross-references: Tailwind @apply can be an escape hatch for third-party markup or token reuse, but should not become a default abstraction; pair with Tailwind official guidance on utility-first reuse and CSS output duplication caveats."
BUcVr8BFyK5GE9jZy33PUv,Tailwind's @apply Feature is Better Than it Sounds | CSS-Tricks,https://css-tricks.com/tailwinds-apply-feature-is-better-than-it-sounds/,,frontend-ui-07.md,tailwind-apply-composition-escape-hatch-and-utility-css-caveats,build-tooling,expert_article,duplicate-support,high,medium,css-tricks-com-tailwinds-apply-feature-is-better-than-it-sounds,Duplicate Tailwind `@apply` article.,secondary,Secondary for build-tooling with design-system/component-development cross-references: duplicate/tracking variant of the Tailwind @apply source; decide together with 3Yiw2X5Df8N3SW6c2rbGjD.
N5Nr66BdyFks2L75tH4SDz,Telefon Links in HTML,https://css-tricks.com/the-current-state-of-telephone-links/,,frontend-ui-07.md,telephone-links-tel-protocol-contact-content-semantics,core-html-a11y,expert_article,secondary,high,medium,css-tricks-com-the-current-state-of-telephone-links,Semantic `tel:` link article.,secondary,"Secondary for html-accessibility/content-semantics: small semantic HTML pattern for explicit tel: links as call-to-action phone numbers, international phone formatting, not relying on auto-detection, and only disabling iOS telephone auto-detection intentionally when custom markup/styling is provided; old/narrow source, not primary."
X22tAQxZX3Mja2UJ4Wrm4Y,Test generator | Playwright,https://playwright.dev/docs/codegen,,testing.md,testing-and-visual-regression,frontend-testing,official_docs,primary,high,high,playwright-dev-docs-codegen,Official Playwright codegen source for generated-test draft workflows.,primary,"Use Playwright codegen as a draft workflow; review generated locators, assertions, waits, and scope before committing tests."
GYeWqswXtuQbm4FKbJeuCn,Testing Browser / Visual Regressions mit Cypress,https://www.cypress.io,,testing.md,testing-and-visual-regression,frontend-testing,article_or_reference,secondary,medium,medium,www-cypress-io,Cypress homepage is relevant only as vendor-review context.,secondary,Treat Cypress homepage as vendor-context only; do not use it as direct implementation guidance.
DwjDaAfMi8Hi6eKr9nPFtT,Testing Pipeline 101 For Frontend Testing — Smashing Magazine,https://www.smashingmagazine.com/2022/02/testing-pipeline-101-frontend-testing/,,testing.md,testing-and-visual-regression,frontend-testing,expert_article,secondary,high,medium,www-smashingmagazine-com-2022-02-testing-pipeline-101-frontend-testing,Broad frontend testing pipeline and CI/CD framing source.,secondary,"Use as broad frontend testing pipeline and CI/CD framing, subordinate to more specific Storybook, Vitest, and Playwright sources."
YPjE7QDNrmiqjNwqKMzcKX,The (Frontend||UI||UX) Developer/Engineer Handbook 2024,https://frontendmasters.com/guides/front-end-handbook/2024/?utm_source=CSS-Weekly&utm_medium=newsletter&utm_campaign=issue-585-april-25-2024,,frontend-ui-07.md,product-ui-and-platform-guidance,baseline,expert_article,background,high,high,frontendmasters-com-guides-front-end-handbook-2024-utm-source-css-weekly-utm-med,Broad frontend handbook guide.,secondary,Use frontend handbook as broad background/radar source only.
WMo2RNEEwqdKHFQaSvzz38,The <select> element can now be customized with CSS  |  Blog  |  Chrome for Developers,https://developer.chrome.com/blog/a-customizable-select?hl=en,,frontend-ui-07.md,customizable-native-select-base-select-form-control-styling-and-fallbacks,component-development,official_docs,primary,high,high,developer-chrome-com-blog-a-customizable-select-hl-en,Official customizable native select article.,primary,"Primary for component-development with forms-ux, html-accessibility, design-system, and responsive-design cross-references: before building a custom combobox/select, evaluate native customizable select via appearance: base-select, ::picker(select), top-layer picker, anchor positioning, rich option content, internal parts/states, and unchanged JS interfaces; preserve form semantics while testing support, parsing changes, mobile OS picker tradeoffs, width behavior, and fallback strategy."
ghrCNzohgAzsd9zeZo3cf,The Basics of Anchor Positioning,https://ishadeed.com/article/anchor-positioning/,,marketing-misclassified.md,css-anchor-positioning-card-tags-position-area-anchor-and-position-try,css-layout-responsive,expert_article,secondary,high,medium,ishadeed-com-article-anchor-positioning,Misclassified; strong modern CSS source for existing UI design reference.,primary,"Primary for css-layout-responsive with component-development/baseline cross-references: strong Anchor Positioning basics source for positioning elements relative to non-parent anchors, anchor(), position-area, span areas, and position-try fallbacks; pair support blocks with current Baseline data."
7ajo7EGH54gSpHF6dSemLW,The Coyier CSS starter - Piccalilli,https://piccalil.li/links/the-coyier-css-starter/?utm_source=the-index&utm_medium=newsletter,,frontend-ui-07.md,css-starter-reset-global-defaults-and-team-convention-caveats,baseline,expert_article,secondary,high,medium,piccalil-li-links-the-coyier-css-starter-utm-source-the-index-utm-medium-newslet,CSS starter article/commentary.,secondary,"Secondary for baseline/design-system practice: useful commentary on global CSS starters/resets, cascade layers, fluid root type, text wrapping, form/table defaults, motion preference guards, and team-specific foot-guns; not a normative starter to copy verbatim."
C3jrBjqmfgTRorm6wJX8hk,The Coyier CSS starter - Piccalilli,https://piccalil.li/links/the-coyier-css-starter/?ref=main-rss-feed,,frontend-ui-07.md,css-starter-reset-global-defaults-and-team-convention-caveats,baseline,expert_article,duplicate-support,high,medium,piccalil-li-links-the-coyier-css-starter-ref-main-rss-feed,Duplicate CSS starter article/commentary.,secondary,Secondary for baseline/design-system practice: duplicate/tracking variant of the Coyier CSS starter commentary; decide together with 7ajo7EGH54gSpHF6dSemLW.
NvDUcqp5wmGRy37PqA5rsd,The Front-End Developer's Guide to the Terminal,https://www.joshwcomeau.com/javascript/terminal-for-js-devs/,,js-tooling-11.md,developer-tooling-and-code-style,build-tooling,expert_article,secondary,high,high,www-joshwcomeau-com-javascript-terminal-for-js-devs,Durable frontend terminal guide by Josh Comeau.,unreviewed,auto-classified; review before skill edits
3un8g64C5Lurw8yoHFARJX,The Guide To Responsive Design In 2023 and Beyond - Ahmad Shadeed,https://ishadeed.com/article/responsive-design/?ck_subscriber_id=1866528194&utm_source=convertkit&utm_medium=email&utm_campaign=%E2%9A%9B%EF%B8%8F+This+Week+In+React+%23134%3A+Gatsby+%E2%9E%A1%EF%B8%8F+Netlify%2C+React+DOM+for+Native%2C+XState%2C+Flashlight%2C+re-renders%2C+Custom+Hooks%2C+Ignite+Cookbook...%20-%2010021836,,frontend-ui-07.md,react-rendering-and-server-boundaries,responsive-design,expert_article,secondary,high,high,ishadeed-com-article-responsive-design-ck-subscriber-id-1866528194-utm-source-co,Detailed responsive design guide.,primary,"Retarget to responsive design: detailed responsive design source should shape layout adaptation, not React architecture."
sawtsQjn1r5XtVkh28FqG,"The large, small, and dynamic viewport units",https://web.dev/viewport-units/,,frontend-ui-07.md,small-large-dynamic-viewport-units-mobile-browser-ui-and-full-height-layouts,responsive-design,official_docs,primary,high,high,web-dev-viewport-units,web.dev viewport units guide.,primary,"Primary for responsive-design with css-layout-responsive/baseline cross-references: use svh/lvh/dvh and logical viewport units intentionally for mobile browser UI, full-height sections, dialogs, and stable vs dynamic viewport behavior; note scrollbar, keyboard, and update-rate caveats."
6hP6h8HiTHQmQD7GyCmryk,The Undeniable Utility Of CSS :has • Josh W. Comeau,"https://www.joshwcomeau.com/css/has/?ck_subscriber_id=1866528194&utm_source=convertkit&utm_medium=email&utm_campaign=%E2%9A%9B%EF%B8%8F%20This%20Week%20In%20React%20#200:%20Remix,%20React%20Universe,%20Next.js%20dynamicIO,%20:has,%20Redwood,%20MDX,%20Atomic-CRM,%20NewArch,%20Fusebox,%20Hermes,%20Gesture%20Handler,%20TypedGPU,%20Firebase,%20Vite,%20Express,%20TypeScript,%20Rsbuild...%20-%2014977938",,frontend-ui-08.md,has-selector-component-state-context-styling-and-semantic-markup,component-development,expert_article,secondary,high,high,www-joshwcomeau-com-css-has-ck-subscriber-id-1866528194-utm-source-convertkit-ut,Practical `:has()` selector article.,primary,"Primary for component-development, linked to source 2 as practical :has() companion: broad parent/context/state styling tool, use :has(button:focus-visible) and other child-state selectors to keep semantic markup while styling parent containers, use @supports selector(:has(*)) fallbacks, derive UI state from focus/active/checked/data-state, update CSS variables from child state, and avoid replacing semantic children with fake interactive wrapper elements; cross-reference css-layout-responsive, design-system, and html-accessibility."
HvePeTUvd6w78TCaLYxu5R,Transitioning to Auto Height,https://css-tricks.com/transitioning-to-auto-height/,,frontend-ui-08.md,motion-and-transitions,motion-interaction,expert_article,secondary,high,high,css-tricks-com-transitioning-to-auto-height,Practical CSS auto-height transition article.,secondary,Use auto-height transition source for entry/size animation caveats and support checks.
27oUgqy5BVRRqi8eQNVXS7,Two CSS Properties for Trimming Text Box Whitespace,https://css-tricks.com/two-css-properties-for-trimming-text-box-whitespace/,,frontend-ui-08.md,typography-color-icons-and-media,typography,expert_article,secondary,high,medium,css-tricks-com-two-css-properties-for-trimming-text-box-whitespace,CSS text-box whitespace trimming article.,primary,Use text-box trimming source for type alignment and box metrics when support is acceptable.
68BarThK7k4XBNGkPcUoQA,Two CSS Properties For Trimming Text Box Whitespace | CSS-Tricks,https://css-tricks.com/two-css-properties-for-trimming-text-box-whitespace/,,frontend-ui-08.md,typography-color-icons-and-media,typography,expert_article,duplicate-support,high,medium,css-tricks-com-two-css-properties-for-trimming-text-box-whitespace,Duplicate CSS text-box trimming article.,primary,Duplicate handled with `27oUgqy5BVRRqi8eQNVXS7`. Duplicate support for text-box trimming source.
6mSaX9UbSoaLKzpVpCNPHs,Understanding Layout Algorithms,https://www.joshwcomeau.com/css/understanding-layout-algorithms/,,frontend-ui-08.md,css-layout-algorithms-mental-model-flow-flex-grid-positioned-and-property-context,css-layout-responsive,expert_article,secondary,high,medium,www-joshwcomeau-com-css-understanding-layout-algorithms,Strong CSS layout mental-model article.,primary,"Primary for css-layout-responsive: foundational mental-model source that CSS properties only make sense within layout algorithms such as Flow, Flexbox, Grid, Positioned, and Table; use to teach why width, z-index, sizing, and alignment behave differently by layout mode."
RHnL73NybKR7CFZNWzPL4z,Understanding useMemo and useCallback,https://www.joshwcomeau.com/react/usememo-and-usecallback/,,frontend-ui-08.md,react-rendering-and-server-boundaries,react-architecture,expert_article,secondary,high,medium,www-joshwcomeau-com-react-usememo-and-usecallback,React `useMemo`/`useCallback` performance article.,secondary,Use useMemo/useCallback source to explain when memoization stabilizes real work and when it adds noise.
UqpfDAEKj8biMYQSZ6Fx4e,Understanding useMemo and useCallback,https://www.joshwcomeau.com/react/usememo-and-usecallback/,,frontend-ui-08.md,react-rendering-and-server-boundaries,react-architecture,expert_article,duplicate-support,high,medium,www-joshwcomeau-com-react-usememo-and-usecallback,Duplicate React hooks performance article.,secondary,Duplicate handled with `RHnL73NybKR7CFZNWzPL4z`. Duplicate support for useMemo/useCallback guidance.
YQiZqUHVqc9WrQzMzRi2TW,Ungerade Header für Homepage,https://css-tricks.com/creating-non-rectangular-headers/,,frontend-ui-08.md,old-non-rectangular-header-visual-effect-pattern,css-layout-responsive,expert_article,secondary,high,high,css-tricks-com-creating-non-rectangular-headers,CSS shaped-header implementation guide.,ignored,"Ignored for skill work: old decorative non-rectangular header trend/implementation source; if CSS shapes or masking become relevant, use newer shape/mask/clip-path sources instead of preserving this as a direct reference."
LRZPLysX3xsSyj4wmfm8Bu,Unleash the Power of Scroll-Driven Animations,https://css-tricks.com/unleash-the-power-of-scroll-driven-animations/,,frontend-ui-08.md,motion-and-transitions,motion-interaction,expert_article,secondary,high,high,css-tricks-com-unleash-the-power-of-scroll-driven-animations,Scroll-driven animation implementation article.,secondary,Use as scroll-driven animation companion source; prefer official docs for API details.
F2b8oMKPck9CBqQooEqZc7,Upcoming custom element support in React,https://piccalil.li/blog/upcoming-custom-element-support-in-react/?ref=main-rss-feed,,frontend-ui-08.md,react-components-and-interop,react-component,expert_article,secondary,high,medium,piccalil-li-blog-upcoming-custom-element-support-in-react-ref-main-rss-feed,React custom element support article.,primary,"Use React custom-element support as current interop guidance for attributes, properties, events, refs, and framework support."
TyY59H1w8RYcdG3nVsS6VQ,Upcoming custom element support in React,https://piccalil.li/blog/upcoming-custom-element-support-in-react/?ref=main-rss-feed,,frontend-ui-08.md,react-components-and-interop,react-component,expert_article,duplicate-support,high,medium,piccalil-li-blog-upcoming-custom-element-support-in-react-ref-main-rss-feed,Duplicate React custom element support article.,primary,Duplicate handled with `F2b8oMKPck9CBqQooEqZc7`. Duplicate support for React custom-element support.
677keroerttLyiagzAjjL3,Upcoming custom element support in React - Piccalilli,"https://piccalil.li/blog/upcoming-custom-element-support-in-react/?ck_subscriber_id=1866528194&utm_source=convertkit&utm_medium=email&utm_campaign=%E2%9A%9B%EF%B8%8F%20This%20Week%20In%20React%20#184:%20Patching,%20Expo,%20React%20Aria,%20Headless%20UI,%20Strict%20Mode,%20DevTools,%20Next.js,%20Mitosis,%20Twofold,%20Terminosaurus,%20Docusaurus,%20MST,%20Remix-SaaS,%20VisionCamera,%20Reanimated,%20VisionOS,%20Apollo,%20Vite,%20Node,%20Hono%20...%20-%2013843617",,frontend-ui-08.md,react-components-and-interop,react-component,expert_article,duplicate-support,high,medium,piccalil-li-blog-upcoming-custom-element-support-in-react-ck-subscriber-id-18665,Duplicate React custom element support article.,primary,Duplicate handled with `F2b8oMKPck9CBqQooEqZc7`. Duplicate/practitioner support for React custom-element support.
Q9PFZMTQ6MqBEBrrDDeZgC,Use `rem` For Global Sizing; Use `em` For Local Sizing | CSS-Tricks,https://css-tricks.com/rem-global-em-local/,,frontend-ui-08.md,typography-color-icons-and-media,typography,expert_article,secondary,high,medium,css-tricks-com-rem-global-em-local,CSS `rem`/`em` sizing guidance.,primary,Use rem/em sizing source for global vs local sizing policy in components and design tokens.
JpmMpZ8kYNc3JJJ7EczCYB,Using Web Components With Next (or Any SSR Framework) | CSS-Tricks - CSS-Tricks,https://css-tricks.com/using-web-components-with-next-or-any-ssr-framework/,,frontend-ui-08.md,web-components-with-ssr-frameworks-next-hydration-and-browser-api-caveats,component-development,expert_article,secondary,high,high,css-tricks-com-using-web-components-with-next-or-any-ssr-framework,Web Components with SSR framework guide.,secondary,"Secondary for component-development with build-tooling cross-reference: useful historical/practical SSR caveat source for Web Components in Next or similar frameworks, but framework behavior and web component SSR options have shifted enough that rules need current sources before codification."
TdjvmTShj5R1BoWacaMLUG,Viewport-Sized-Fonts: JS Lösung in dem Fall besser?,https://www.smashingmagazine.com/2016/05/fluid-typography/,,frontend-ui-08.md,fluid-typography-vw-vh-history-min-max-control-and-modern-clamp-pairing,typography,expert_article,secondary,high,medium,www-smashingmagazine-com-2016-05-fluid-typography,Fluid typography article; needs current browser-support pairing.,secondary,"Secondary for typography with responsive-design cross-reference: durable fluid typography reasoning and viewport-unit caveats, but 2016 implementation details should be superseded by modern clamp(), container units, zoom/accessibility, and current browser-support sources."
Cgj2eRVB6hSkje2Gai1Rrw,Visual Regression Testing | Vitest,https://main.vitest.dev/guide/browser/visual-regression-testing.html,,testing.md,testing-and-visual-regression,frontend-testing,article_or_reference,secondary,medium,high,main-vitest-dev-guide-browser-visual-regression-testing-html,Primary official Vitest visual regression stability source.,primary,"Use official Vitest Browser Mode visual-regression guidance for screenshot stability, masking, thresholds, and animation control."
ANkTcBFxPyLjCTDb3LayDz,Visual testing is the greatest trick in UI development,https://storybook.js.org/blog/visual-testing-is-the-greatest-trick-in-ui-development/,,testing.md,testing-and-visual-regression,frontend-testing,official_docs,primary,high,high,storybook-js-org-blog-visual-testing-is-the-greatest-trick-in-ui-development,Primary Storybook visual-testing workflow source.,primary,"Use as visual-testing workflow source for UI baselines, review loops, and Storybook/Chromatic-backed visual state coverage."
NRTqMTKvuJNCstP85xtQo4,Visual testing: The greatest trick in UI development,"https://storybook.js.org/blog/visual-testing-is-the-greatest-trick-in-ui-development/?ck_subscriber_id=1866528194&utm_source=convertkit&utm_medium=email&utm_campaign=%E2%9A%9B%EF%B8%8F%20This%20Week%20In%20React%20#191:%20React-Router,%20Remix,%20React%20Query,%20Suspense,%20Compiler,%20Remotion,%20CodeHike,%20next-safe-action,%20Framer-Motion,%20Storybook,%20React-Admin,%20StyleX,%20Mobx,%20FlashList,%20RN%20native%20bridging,%20Expo,%20TypeScript,%20State%20of%20JS,%20Node%20...%20-%2014272078",,testing.md,testing-and-visual-regression,frontend-testing,official_docs,duplicate-support,high,medium,storybook-js-org-blog-visual-testing-is-the-greatest-trick-in-ui-development-ck-,Exact duplicate of `ANkTcBFxPyLjCTDb3LayDz`; duplicate reason documented in the brief.,primary,Duplicate handled with `ANkTcBFxPyLjCTDb3LayDz`. Duplicate/tracking variant of ANkTcBFxPyLjCTDb3LayDz.
S9FU71oDXYyxejy31L3iLJ,"We Might Need Something Between Root and Relative CSS Units for ""Base Elements"" | CSS-Tricks",https://css-tricks.com/we-might-need-something-between-root-and-relative-css-units-for-base-elements/,,frontend-ui-08.md,typography-color-icons-and-media,typography,expert_article,secondary,high,medium,css-tricks-com-we-might-need-something-between-root-and-relative-css-units-for-b,CSS units article for base element sizing.,secondary,Use base-element unit source as typography/unit radar; verify support before rules.
BezGoFfMZr5zFxDLrSfRjh,web.dev,https://web.dev/baseline?hl=de,,frontend-ui-08.md,product-ui-and-platform-guidance,baseline,official_docs,primary,high,high,web-dev-baseline-hl-de,Official web.dev Baseline reference.,primary,Use official web.dev Baseline reference for browser feature availability policy.
ULWyCoeeMPauptUJiyoQYh,"Weg von ""default"" exports in Edge + Dokumentation dafür ",https://github.com/basarat/typescript-book/blob/master/docs/tips/defaultIsBad.md,,js-tooling-11.md,developer-tooling-and-code-style,build-tooling,book_docs,secondary,high,high,github-com-basarat-typescript-book-blob-master-docs-tips-defaultisbad-md,Article-like TypeScript Book guidance on avoiding default exports.,unreviewed,auto-classified; review before skill edits
2kzXeJ9mQBRqL9sSWaBADy,What the heck is an SVG sprite sheet?,https://piccalil.li/links/what-the-heck-is-an-svg-sprite-sheet/?ref=main-rss-feed,,ai-visual-knowledge.md,typography-color-icons-and-media,design-system,expert_article,secondary,high,medium,piccalil-li-links-what-the-heck-is-an-svg-sprite-sheet-ref-main-rss-feed,SVG sprite-sheet source supports `s7n-svg-icons-assets`.,secondary,Use SVG sprite sheet source for icon-system delivery tradeoffs and currentColor styling caveats.
TFQnKUZ6oe7QkRSA5kBEA8,What You Need to Know About CSS Color Interpolation | CSS-Tricks,https://css-tricks.com/what-you-need-to-know-about-css-color-interpolation/,,frontend-ui-08.md,typography-color-icons-and-media,design-system,expert_article,secondary,high,medium,css-tricks-com-what-you-need-to-know-about-css-color-interpolation,CSS color interpolation article.,primary,"Use color interpolation source as primary guidance for gradients, transitions, color-mix, and OKLCH behavior."
GE57sYjLMCe7H5RESLcnsV,What You Need to Know about Modern CSS (2025 Edition) – Frontend Masters Blog,https://frontendmasters.com/blog/what-you-need-to-know-about-modern-css-2025-edition/?utm_source=the-index&utm_medium=newsletter,,frontend-ui-08.md,product-ui-and-platform-guidance,baseline,expert_article,secondary,high,medium,frontendmasters-com-blog-what-you-need-to-know-about-modern-css-2025-edition-utm,Modern CSS 2025 article.,secondary,Use Modern CSS 2025 as platform radar and currentness source.
6D3SdBhegJu8XZ4g1kb8Vz,What You Need to Know about Modern CSS (Spring 2024 Edition) – Frontend Masters Boost,"https://frontendmasters.com/blog/what-you-need-to-know-about-modern-css-spring-2024-edition/?ck_subscriber_id=1866528194&utm_source=convertkit&utm_medium=email&utm_campaign=%E2%9A%9B%EF%B8%8F%20This%20Week%20In%20React%20#180:%20Transitions,%20Drag%20&%20Drop,%20Metadata%20APIs,%20React%20name,%20Next.js%20Auth,%20useOptimistic,%20Cally,%20Docusaurus,%20New%20Architecture,%20Gesture%20Handler,%20Server%20Components,%20Privacy%20Manifest,%20Bun,%20xz,%20TypeScript,%20Signals...%20-%2013529181",,frontend-ui-08.md,react-rendering-and-server-boundaries,design-system,expert_article,secondary,high,medium,frontendmasters-com-blog-what-you-need-to-know-about-modern-css-spring-2024-edit,Modern CSS 2024 article.,secondary,Retarget to UI/design-system radar: modern CSS roundup is not React architecture.
SQWBqhYz2wvBeHMtqFK8xz,What You Need to Know about Modern CSS (Spring 2024 Edition) – Frontend Masters Boost,https://frontendmasters.com/blog/what-you-need-to-know-about-modern-css-spring-2024-edition/?ref=labnotes.org,,frontend-ui-08.md,product-ui-and-platform-guidance,baseline,expert_article,duplicate-support,high,medium,frontendmasters-com-blog-what-you-need-to-know-about-modern-css-spring-2024-edit,Duplicate modern CSS 2024 article.,secondary,Duplicate/supporting modern CSS radar source.
